,h0,omega_m
0,70.599335,0.29263052
1,66.330765,0.28095505
2,66.243576,0.29478383
3,63.12813,0.29712573
4,63.847267,0.2727653
5,65.19301,0.29309955
6,68.264755,0.26026276
7,64.50715,0.31472802
8,67.114655,0.27963263
